Species;
Tubastraea coccinea;
Tubastraea tagusensis;
Omobranchus punctatus;
Pterois volitans;
Penaeus monodon;
Penaeus monodon;
Callithrix penicillata;
Columba livia;
Estrilda astrild;
Mus musculus;
Passer domesticus;
Rattus norvegicus;
Rattus rattus;
Apis mellifera;
Apis mellifera;
Columba livia;
Passer domesticus;
Bubulcus ibis;
Hemidactylus mabouia;
Bubulcus ibis;
Hemidactylus mabouia;
Apis mellifera;
Hemidactylus mabouia;
Oreochromis niloticus;
Rattus norvegicus;
Macrobrachium rosenbergii;
Abrus precatorius;
Artocarpus heterophyllus;
Casuarina equisetifolia;
Eriobotrya japonica;
Furcraea foetida;
Hedychium coronarium;
Hovenia dulcis;
Hyparrhenia rufa;
Leucaena leucocephala;
Livistona chinensis;
Megathyrsus maximus;
Melinis minutiflora;
Momordica charantia;
Terminalia catappa;
Ulex europaeus;
Agave americana;
Melinis minutiflora;
Leucaena leucocephala;
Asparagus aethiopicus;
Carpobrotus acinaciformis;
Casuarina equisetifolia;
Cenchrus purpureus;
Eriobotrya japonica;
Furcraea foetida;
Hedychium coronarium;
Melinis minutiflora;
Persea americana;
Ricinus communis;
Tithonia diversifolia;
Urochloa brizantha;
Urochloa eminii;
Caulerpa scalpelliformis;
Megathyrsus maximus;
Artocarpus altilis;
Artocarpus heterophyllus;
Caulerpa scalpelliformis;
Coffea arabica;
Eriobotrya japonica;
Mangifera indica;
Morus nigra;
Persea americana;
Psidium guajava;
Sicyos edulis;
Syzygium jambos;
Casuarina equisetifolia;
Hovenia dulcis;
Impatiens walleriana;
Melinis minutiflora;
Prosopis juliflora;
Ulex europaeus;
Arundo donax;
Azadirachta indica;
Calotropis procera;
Cenchrus purpureus;
Cenchrus setaceus;
Cissus verticillata;
Crotalaria retusa;
Euphorbia tirucalli;
Hovenia dulcis;
Impatiens walleriana;
Jatropha curcas;
Jatropha gossypiifolia;
Lantana camara;
Leucaena leucocephala;
Megathyrsus maximus;
Melia azedarach;
Momordica charantia;
Ricinus communis;
Terminalia catappa;
Tithonia diversifolia;
Tradescantia zebrina;
Urochloa brizantha;
Urochloa plantaginea;
Vachellia farnesiana;
Acacia mangium;
Elaeis guineensis;
Leucaena leucocephala;
Melinis minutiflora;
Phyllostachys bambusoides;
Prosopis juliflora;
Artocarpus heterophyllus;
Dracaena fragrans;
Elaeis guineensis;
Hedychium coronarium;
Impatiens walleriana;
Megathyrsus maximus;
Musa balbisiana;
Psidium guajava;
Sansevieria trifasciata;
Artocarpus altilis;
Azadirachta indica;
Calotropis procera;
Casuarina equisetifolia;
Cenchrus echinatus;
Cenchrus purpureus;
Cryptostegia grandiflora;
Cynodon dactylon;
Elaeis guineensis;
Jatropha curcas;
Mangifera indica;
Parkinsonia aculeata;
Persea americana;
Psidium guajava;
Ricinus communis;
Sansevieria trifasciata;
Terminalia catappa;
Acacia mangium;
Leucaena leucocephala;
Megathyrsus maximus;
Melinis minutiflora;
Muntingia calabura;
Neustanthus phaseoloides;
Urochloa brizantha;
Urochloa eminii;
Andropogon gayanus;
Cenchrus pedicellatus;
Elaeis guineensis;
Hyparrhenia rufa;
Leucaena leucocephala;
Megathyrsus maximus;
Melinis minutiflora;
Ricinus communis;
Tithonia diversifolia;
Kalanchoe pinnata;
Psidium guajava;
Eragrostis plana;
Calotropis procera;
Cenchrus echinatus;
Cenchrus purpureus;
Hydrilla verticillata;
Leucaena leucocephala;
Megathyrsus maximus;
Melinis repens;
Momordica charantia;
Psidium guajava;
Syzygium cumini;
Urena lobata;
Urochloa subquadripara;
Bambusa vulgaris;
Coffea arabica;
Furcraea foetida;
Hedychium coronarium;
Mangifera indica;
Melinis minutiflora;
Andropogon gayanus;
Cestrum nocturnum;
Chloris gayana;
Citrus limon;
Citrus sinensis;
Coffea arabica;
Coix lacryma-jobi;
Crotalaria retusa;
Cupressus lusitanica;
Cynodon nlemfuensis;
Digitaria insularis;
Hedychium coronarium;
Hyparrhenia rufa;
Impatiens walleriana;
Megathyrsus maximus;
Melinis minutiflora;
Melinis repens;
Oeceoclades maculata;
Persea americana;
Pinus elliottii;
Psidium guajava;
Ricinus communis;
Sicyos edulis;
Tithonia diversifolia;
Urochloa brizantha;
Urochloa eminii;
Urochloa mutica;
Urochloa ruziziensis;
Christella dentata;
Mangifera indica;
Melinis minutiflora;
Impatiens walleriana;
Leucaena leucocephala;
Phyllostachys aurea;
Urochloa eminii;
Eriobotrya japonica;
Impatiens walleriana;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Momordica charantia;
Morus nigra;
Psidium guajava;
Syzygium jambos;
Tithonia diversifolia;
Eriobotrya japonica;
Hovenia dulcis;
Melia azedarach;
Rubus fruticosus;
Mangifera indica;
Melinis minutiflora;
Coffea arabica;
Impatiens walleriana;
Eriobotrya japonica;
Hovenia dulcis;
Ligustrum lucidum;
Pinus taeda;
Casuarina equisetifolia;
Eucalyptus robusta;
Pinus elliottii;
Pinus taeda;
Syzygium cumini;
Citrus limon;
Citrus sinensis;
Mangifera indica;
Artocarpus heterophyllus;
Dieffenbachia amoena;
Elaeis guineensis;
Acacia mangium;
Citrus limon;
Citrus sinensis;
Mangifera indica;
Psidium guajava;
Artocarpus heterophyllus;
Clitoria fairchildiana;
Mangifera indica;
Terminalia catappa;
Cenchrus purpureus;
Leucaena leucocephala;
Prosopis juliflora;
Cirsium vulgare;
Cynodon dactylon;
Ricinus communis;
Megathyrsus maximus;
Urochloa eminii;
Prosopis juliflora;
Furcraea foetida;
Citrus limon;
Mangifera indica;
Megathyrsus maximus;
Azadirachta indica;
Calotropis procera;
Elaeis guineensis;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Sansevieria trifasciata;
Syzygium cumini;
Hedychium coronarium;
Hovenia dulcis;
Calotropis procera;
Mangifera indica;
Musa ornata;
Psidium guajava;
Urochloa brizantha;
Agave americana;
Andropogon gayanus;
Bidens pilosa;
Dracaena fragrans;
Eucalyptus grandis;
Melinis minutiflora;
Pinus caribaea;
Pinus oocarpa;
Syzygium cumini;
Urochloa eminii;
Acacia decurrens;
Crocosmia crocosmiiflora;
Hovenia dulcis;
Ligustrum sinense;
Lonicera japonica;
Pinus elliottii;
Pinus taeda;
Citrus limon;
Eriobotrya japonica;
Hedychium coronarium;
Hovenia dulcis;
Mangifera indica;
Melia azedarach;
Melinis minutiflora;
Phyllostachys aurea;
Pinus elliottii;
Pinus taeda;
Psidium guajava;
Ricinus communis;
Syzygium cumini;
Acacia mangium;
Leucaena leucocephala;
Megathyrsus maximus;
Melinis minutiflora;
Muntingia calabura;
Neustanthus phaseoloides;
Urochloa eminii;
Citrus limon;
Coffea arabica;
Agave americana;
Cenchrus purpureus;
Eriobotrya japonica;
Hedychium coronarium;
Hovenia dulcis;
Impatiens walleriana;
Ligustrum lucidum;
Pinus elliottii;
Pinus taeda;
Rubus rosifolius;
Tithonia diversifolia;
Acacia auriculiformis;
Leucaena leucocephala;
Megathyrsus maximus;
Oeceoclades maculata;
Urochloa eminii;
Urochloa humidicola;
Cenchrus purpureus;
Hedychium coronarium;
Urochloa eminii;
Urochloa humidicola;
Azadirachta indica;
Casuarina equisetifolia;
Cenchrus purpureus;
Citrus limon;
Cupressus lusitanica;
Cyperus rotundus;
Hovenia dulcis;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Melinis minutiflora;
Mimosa caesalpiniifolia;
Murraya paniculata;
Oeceoclades maculata;
Phyllostachys aurea;
Pinus elliottii;
Psidium guajava;
Ricinus communis;
Sansevieria trifasciata;
Syngonium podophyllum;
Tecoma stans;
Acacia decurrens;
Citrus limon;
Citrus sinensis;
Coreopsis tinctoria;
Cupressus lusitanica;
Eriobotrya japonica;
Eucalyptus grandis;
Eucalyptus viminalis;
Grevillea robusta;
Hovenia dulcis;
Impatiens walleriana;
Melia azedarach;
Pinus elliottii;
Pinus pinaster;
Spartium junceum;
Artocarpus heterophyllus;
Citrus limon;
Clitoria fairchildiana;
Corymbia citriodora;
Eucalyptus resinifera;
Eucalyptus robusta;
Grevillea banksii;
Grevillea robusta;
Hovenia dulcis;
Leucaena leucocephala;
Ligustrum lucidum;
Mangifera indica;
Melia azedarach;
Morus nigra;
Pittosporum undulatum;
Psidium guajava;
Syzygium cumini;
Syzygium jambos;
Syzygium malaccense;
Terminalia catappa;
Megathyrsus maximus;
Calotropis procera;
Prosopis juliflora;
Acacia mangium;
Calotropis procera;
Clitoria fairchildiana;
Leucaena leucocephala;
Megathyrsus maximus;
Muntingia calabura;
Thunbergia alata;
Tradescantia zebrina;
Mangifera indica;
Megathyrsus maximus;
Momordica charantia;
Andropogon gayanus;
Melinis minutiflora;
Urochloa brizantha;
Pinus elliottii;
Hovenia dulcis;
Phyllostachys bambusoides;
Pinus elliottii;
Eriobotrya japonica;
Hovenia dulcis;
Impatiens walleriana;
Pinus elliottii;
Christella dentata;
Hovenia dulcis;
Lonicera japonica;
Pinus taeda;
Ulex europaeus;
Melinis minutiflora;
Calotropis procera;
Cryptostegia grandiflora;
Cryptostegia madagascariensis;
Acacia mangium;
Leucaena leucocephala;
Melinis minutiflora;
Muntingia calabura;
Neustanthus phaseoloides;
Urochloa eminii;
Eucalyptus viminalis;
Pinus elliottii;
Pinus taeda;
Mangifera indica;
Azadirachta indica;
Citrus limon;
Citrus sinensis;
Coffea arabica;
Kalanchoe pinnata;
Leucaena leucocephala;
Mangifera indica;
Momordica charantia;
Murraya paniculata;
Opuntia ficus-indica;
Persea americana;
Psidium guajava;
Ricinus communis;
Sicyos edulis;
Syzygium cumini;
Tithonia diversifolia;
Mangifera indica;
Urochloa humidicola;
Acacia mangium;
Artocarpus heterophyllus;
Bambusa vulgaris;
Cenchrus echinatus;
Corymbia citriodora;
Delonix regia;
Elaeis guineensis;
Eucalyptus grandis;
Leucaena leucocephala;
Mangifera indica;
Pinus elliottii;
Psidium guajava;
Ricinus communis;
Syzygium cumini;
Terminalia catappa;
Leucaena leucocephala;
Psidium guajava;
Megathyrsus maximus;
Agave americana;
Begonia ulmifolia;
Leucaena leucocephala;
Mikania cordifolia;
Mimusops balata;
Paspalum millegrana;
Syzygium cumini;
Terminalia catappa;
Ceratium furcoides;
Calotropis procera;
Hedychium coronarium;
Hyparrhenia rufa;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Ricinus communis;
Urochloa brizantha;
Artocarpus heterophyllus;
Leucaena leucocephala;
Megathyrsus maximus;
Melinis minutiflora;
Tithonia diversifolia;
Urena lobata;
Andropogon gayanus;
Hyparrhenia rufa;
Megathyrsus maximus;
Melinis minutiflora;
Urochloa brizantha;
Urochloa eminii;
Urochloa humidicola;
Cynodon dactylon;
Pinus elliottii;
Vachellia farnesiana;
Archontophoenix cunninghamiana;
Artocarpus heterophyllus;
Cenchrus purpureus;
Crocosmia crocosmiiflora;
Hedychium coronarium;
Impatiens walleriana;
Melinis minutiflora;
Morus nigra;
Musa ornata;
Pinus elliottii;
Psidium guajava;
Ricinus communis;
Rubus rosifolius;
Schefflera arboricola;
Syngonium podophyllum;
Terminalia catappa;
Urochloa eminii;
Zantedeschia aethiopica;
Cynodon dactylon;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Vachellia farnesiana;
Eucalyptus robusta;
Melinis minutiflora;
Melinis repens;
Pinus elliottii;
Urochloa brizantha;
Urochloa eminii;
Calotropis procera;
Mangifera indica;
Megathyrsus maximus;
Prosopis juliflora;
Vachellia farnesiana;
Artocarpus heterophyllus;
Mangifera indica;
Momordica charantia;
Andropogon gayanus;
Crocosmia crocosmiiflora;
Crotalaria spectabilis;
Hedychium coronarium;
Hyparrhenia rufa;
Leucaena leucocephala;
Mangifera indica;
Melinis minutiflora;
Psidium guajava;
Urochloa brizantha;
Urochloa eminii;
Agave sisalana;
Bambusa vulgaris;
Eucalyptus robusta;
Hedychium coronarium;
Mangifera indica;
Melinis minutiflora;
Phyllostachys aurea;
Christella dentata;
Deparia petersenii;
Hedychium coronarium;
Impatiens walleriana;
Melinis minutiflora;
Nephrolepis cordifolia;
Psidium guajava;
Rubus rosifolius;
Sicyos edulis;
Thunbergia alata;
Tithonia diversifolia;
Tradescantia zebrina;
Artocarpus heterophyllus;
Brillantaisia lamium;
Centella asiatica;
Citrus limon;
Citrus sinensis;
Cordyline fruticosa;
Eriobotrya japonica;
Hedychium coronarium;
Impatiens walleriana;
Magnolia champaca;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Morus nigra;
Musa ornata;
Nephrolepis cordifolia;
Persea americana;
Pilea cadierei;
Ricinus communis;
Rubus rosifolius;
Tithonia diversifolia;
Tradescantia zebrina;
Aleurites moluccanus;
Cirsium vulgare;
Citrus sinensis;
Corymbia citriodora;
Deparia petersenii;
Eriobotrya japonica;
Eucalyptus saligna;
Hedychium coronarium;
Hovenia dulcis;
Impatiens walleriana;
Melia azedarach;
Melinis minutiflora;
Morus nigra;
Pinus elliottii;
Pinus taeda;
Psidium guajava;
Rubus fruticosus;
Rubus rosifolius;
Rubus ulmifolius;
Ulex europaeus;
Aleurites moluccanus;
Artocarpus heterophyllus;
Bambusa vulgaris;
Coffea arabica;
Cordyline fruticosa;
Dracaena fragrans;
Eriobotrya japonica;
Eucalyptus robusta;
Mangifera indica;
Megathyrsus maximus;
Mimosa caesalpiniifolia;
Morus alba;
Morus nigra;
Oeceoclades maculata;
Hyparrhenia rufa;
Urochloa eminii;
Aleurites moluccanus;
Citrus sinensis;
Corymbia citriodora;
Deparia petersenii;
Eriobotrya japonica;
Eucalyptus saligna;
Hedychium coronarium;
Hovenia dulcis;
Impatiens walleriana;
Melia azedarach;
Melinis minutiflora;
Morus nigra;
Pinus elliottii;
Pinus taeda;
Psidium guajava;
Rubus fruticosus;
Rubus rosifolius;
Rubus ulmifolius;
Ulex europaeus;
Artocarpus heterophyllus;
Bambusa vulgaris;
Ricinus communis;
Agave americana;
Agave sisalana;
Andropogon gayanus;
Arundo donax;
Bambusa vulgaris;
Caryota urens;
Cenchrus pedicellatus;
Cenchrus purpureus;
Crotalaria spectabilis;
Cynodon dactylon;
Dracaena fragrans;
Elaeis guineensis;
Eucalyptus robusta;
Furcraea foetida;
Grevillea banksii;
Hyparrhenia rufa;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Oeceoclades maculata;
Peltophorum dubium;
Phyllostachys bambusoides;
Psidium guajava;
Sansevieria trifasciata;
Syzygium cumini;
Tecoma stans;
Tithonia diversifolia;
Urochloa brizantha;
Urochloa eminii;
Urochloa plantaginea;
Artocarpus heterophyllus;
Citrus limon;
Crocosmia crocosmiiflora;
Duranta erecta;
Eriobotrya japonica;
Hedychium coronarium;
Hovenia dulcis;
Impatiens walleriana;
Kalanchoe fedtschenkoi;
Lonicera japonica;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Mimosa caesalpiniifolia;
Persea americana;
Psidium guajava;
Rubus rosifolius;
Syzygium malaccense;
Terminalia catappa;
Urochloa eminii;
Citrus limon;
Citrus sinensis;
Grevillea robusta;
Impatiens walleriana;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Morus nigra;
Psidium guajava;
Urochloa brizantha;
Christella dentata;
Deparia petersenii;
Hedychium coronarium;
Impatiens walleriana;
Musa balbisiana;
Psidium guajava;
Rubus rosifolius;
Sansevieria trifasciata;
Urochloa mutica;
Urochloa plantaginea;
Cirsium vulgare;
Melia azedarach;
Pinus taeda;
Salix x rubens;
Aleurites moluccanus;
Artocarpus heterophyllus;
Corymbia citriodora;
Eucalyptus alba;
Eucalyptus camaldulensis;
Eucalyptus crebra;
Eucalyptus incrassata subsp angulosa;
Eucalyptus robusta;
Eucalyptus saligna;
Eucalyptus tereticornis;
Eucalyptus viminalis;
Mangifera indica;
Melinis minutiflora;
Psidium guajava;
Coffea arabica;
Jatropha curcas;
Persea americana;
Psidium guajava;
Prosopis juliflora;
Acacia auriculiformis;
Acacia mangium;
Christella dentata;
Elaeis guineensis;
Megathyrsus maximus;
Melinis minutiflora;
Mimosa caesalpiniifolia;
Cenchrus purpureus;
Christella dentata;
Cinnamomum verum;
Cirsium vulgare;
Citrus limon;
Citrus sinensis;
Cordyline fruticosa;
Deparia petersenii;
Epipremnum pinnatum;
Eriobotrya japonica;
Hedychium coronarium;
Hovenia dulcis;
Impatiens walleriana;
Leucaena leucocephala;
Ligustrum lucidum;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Monstera deliciosa;
Oeceoclades maculata;
Persea americana;
Pinus elliottii;
Psidium guajava;
Ricinus communis;
Sansevieria trifasciata;
Sicyos edulis;
Syngonium podophyllum;
Tradescantia zebrina;
Artocarpus heterophyllus;
Bambusa vulgaris;
Cenchrus purpureus;
Cirsium vulgare;
Citrus limon;
Coffea arabica;
Cupressus lusitanica;
Cyperus rotundus;
Dracaena fragrans;
Eriobotrya japonica;
Hedychium coronarium;
Hyparrhenia rufa;
Impatiens walleriana;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Morus alba;
Morus nigra;
Nephrolepis cordifolia;
Phyllostachys bambusoides;
Pinus elliottii;
Pinus taeda;
Psidium guajava;
Ricinus communis;
Rubus fruticosus;
Rubus rosifolius;
Sansevieria trifasciata;
Tradescantia zebrina;
Urochloa eminii;
Citrus limon;
Mangifera indica;
Psidium guajava;
Acacia mangium;
Artocarpus heterophyllus;
Elaeis guineensis;
Bambusa vulgaris;
Mangifera indica;
Urochloa subquadripara;
Bambusa vulgaris;
Casuarina equisetifolia;
Citrus limon;
Ficus microcarpa;
Furcraea foetida;
Melinis minutiflora;
Morus nigra;
Psidium guajava;
Ricinus communis;
Syzygium cumini;
Urochloa mutica;
Mangifera indica;
Urochloa brizantha;
Acacia mangium;
Leucaena leucocephala;
Melinis minutiflora;
Muntingia calabura;
Neustanthus phaseoloides;
Urochloa eminii;
Melinis minutiflora;
Urochloa brizantha;
Hedychium coronarium;
Oeceoclades maculata;
Neustanthus phaseoloides;
Schizolobium parahyba;
Arundo donax;
Azadirachta indica;
Calotropis procera;
Cenchrus purpureus;
Cenchrus setaceus;
Cissus verticillata;
Crotalaria retusa;
Euphorbia tirucalli;
Jatropha gossypiifolia;
Lantana camara;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Ricinus communis;
Terminalia catappa;
Tithonia diversifolia;
Vachellia farnesiana;
Calotropis procera;
Hedychium coronarium;
Terminalia catappa;
Acacia auriculiformis;
Acacia mangium;
Artocarpus heterophyllus;
Christella dentata;
Elaeis guineensis;
Megathyrsus maximus;
Mimosa caesalpiniifolia;
Urochloa eminii;
Casuarina equisetifolia;
Hedychium coronarium;
Pinus elliottii;
Pinus taeda;
Aristida adscensionis;
Calotropis procera;
Cryptostegia grandiflora;
Prosopis pallida;
Artocarpus heterophyllus;
Eucalyptus robusta;
Mangifera indica;
Prosopis juliflora;
Psidium guajava;
Ricinus communis;
Sansevieria trifasciata;
Tecoma stans;
Artocarpus heterophyllus;
Bambusa vulgaris;
Christella dentata;
Coix lacryma-jobi;
Cynodon dactylon;
Furcraea foetida;
Melinis minutiflora;
Persea americana;
Ricinus communis;
Eragrostis plana;
Melinis minutiflora;
Melinis repens;
Urochloa brizantha;
Urochloa eminii;
Casuarina equisetifolia;
Andropogon gayanus;
Hyparrhenia rufa;
Urochloa eminii;
Mangifera indica;
Hovenia dulcis;
Cynodon plectostachyus;
Hedychium coronarium;
Mangifera indica;
Megathyrsus maximus;
Melia azedarach;
Ricinus communis;
Urochloa eminii;
Urochloa plantaginea;
Casuarina equisetifolia;
Cenchrus clandestinus;
Terminalia catappa;
Coffea arabica;
Kalanchoe pinnata;
Artocarpus heterophyllus;
Bambusa vulgaris;
Elaeis guineensis;
Hedychium coronarium;
Mangifera indica;
Megathyrsus maximus;
Melinis minutiflora;
Psidium guajava;
Terminalia catappa;
Urena lobata;
Artocarpus heterophyllus;
Cenchrus purpureus;
Coffea arabica;
Dieffenbachia amoena;
Elaeis guineensis;
Mangifera indica;
Megathyrsus maximus;
Phyllostachys bambusoides;
Pinus caribaea;
Psidium guajava;
Syzygium cumini;
Syzygium jambos;
Syzygium malaccense;
Calotropis procera;
Psidium guajava;
Artocarpus heterophyllus;
Elaeis guineensis;
Tradescantia zebrina;
Artocarpus heterophyllus;
Elaeis guineensis;
Christella dentata;
Artocarpus heterophyllus;
Christella dentata;
Elaeis guineensis;
Mangifera indica;
Psidium guajava;
Mangifera indica;
Megathyrsus maximus;
Mangifera indica;
Psidium guajava;
Artocarpus heterophyllus;
Citrus sinensis;
Mangifera indica;
Psidium guajava;
Syzygium cumini;
Artocarpus heterophyllus;
Bambusa vulgaris;
Clitoria fairchildiana;
Hedychium coronarium;
Mangifera indica;
Melinis minutiflora;
Rubus rosifolius;
Syzygium cumini;
Artocarpus heterophyllus;
Elaeis guineensis;
Leucaena leucocephala;
Mangifera indica;
Megathyrsus maximus;
Sansevieria trifasciata;
Urochloa eminii;
Arundo donax;
Cenchrus purpureus;
Furcraea foetida;
Hedychium coronarium;
Megathyrsus maximus;
Melinis minutiflora;
Psidium guajava;
Terminalia catappa;
Urochloa mutica;
Mangifera indica;
Artocarpus heterophyllus;
Bambusa vulgaris;
Casuarina equisetifolia;
Hedychium coronarium;
Hyparrhenia rufa;
Megathyrsus maximus;
Melinis minutiflora;
Musa balbisiana;
Psidium guajava;
Terminalia catappa;
Urochloa eminii;
Azadirachta indica;
Calotropis procera;
Urochloa eminii;
Urochloa humidicola;
Calotropis procera;
Jatropha curcas;
Mangifera indica;
Persea americana;
Psidium guajava;
Ricinus communis;
Terminalia catappa;
Cenchrus echinatus;
Mangifera indica;
Elaeis guineensis;
Thunbergia alata;
Artocarpus heterophyllus;
Azadirachta indica;
Citrus sinensis;
Mangifera indica;
Persea americana;
